store_id,Sales,Year_open,Traffic_count,Food_away_3R,Food_away_5T,Pop_GE_18_3R,Pop_GE_18_5T,Pop_18_21_3R,Pop_18_21_5T,Pop_21_39_3R,Pop_21_39_5T,Pop_40_49_3R,Pop_40_49_5T,Pop_50_69_3R,Pop_50_69_5T,Pop_70_85_3R,Pop_70_85_5T,Likely_customers_1R,Likely_customers_5T,Competitor_A_index,Competitor_B_index,Competitor_C_index,Competitor_D_index,Bakeries_index_1R,Casual_dining_index_1R,Fast_food_index_1R,Low_grocery_index_1R,Mid_grocery_index_1R,Big_box_index_1R,Sandwich_shop_index_1R,Fast_food_8T,Big_box_1R,Pop_Associates_3R,Pop_Associates_5T,Pop_Bachelors_3R,Pop_Bachelors_5T,Pop_Doctorate_3R,Pop_Doctorate_5T,Pop_grades_9_12_3R,Pop_grades_9_12_5T,Pop_grad_school_3R,Pop_grad_school_5T,Pop_in_school_3R,Pop_in_school_5T,Pop_undergrads_3R,Pop_undergrads_5T,Pop_Masters_3R,Pop_Masters_5T,Pop_some_college_3R,Pop_some_college_5T,Tot_HH_Expend_3R,Tot_HH_Expend_5T,Cust_value,Cust_value_per_cap,Cust_value_region,Cust_value_per_cap_region,HHinc_LT_25K_3R,HHinc_LT_25K_5T,HHinc_25_49K_3R,HHinc_25_49K_5T,HHinc_50_74K_3R,HHinc_50_74K_5T,HHinc_75_99K_3R,HHinc_75_99K_5T,HHinc_GE_100K_3R,HHinc_GE_100K_5T,Avg_HHinc_3R,Avg_HHinc_5T,Med_HHinc_3R,Med_HHinc_5T,HH_1person_3R,HH_1person_5T,HH_2person_3R,HH_2person_5T,HH_3person_3R,HH_3person_5T,HH_4person_3R,HH_4person_5T,HH_5person_3R,HH_5person_5T,HH_6person_3R,HH_6person_5T,Brady_Bunch_3R,Brady_Bunch_5T,med_home_value_3R,med_home_value_5T,med_home_value_adj_3R,med_home_value_adj_5T,per_cap_inc_3R,per_cap_inc_5T,labor_blue_3R,labor_blue_5T,labor_farm_3R,labor_farm_5T,labor_white_col_3R,labor_white_col_5T,avg_LOR_3R,Pop_married_3R,Pop_married_5T,Distance_hwy,Distance_hwy_interstate,Distance_interstate,restaurants_3R,retail_3R,restaurants_retail_3R,Asian_HH_3R,Asian_HH_5T,Asian_pop_3R,Asian_pop_5T,Black_HH_3R,Black_HH_5T,Black_pop_3R,Black_pop_5T,Hispanic_HH_3R,Hispanic_HH_5T,Hispanic_pop_3R,Hispanic_pop_5T,HV,south,central,west,HD,free_standing,strip_mall,Big_box_0_5R,Sandwich_shop_8T,All_malls_1R,high_density,Competitor_A_0_5R,Competitor_A_1R,Competitor_B_0_5R,Competitor_B_1R,Competitor_C_0_5R,Competitor_C_1R,Competitor_D_0_5R,Competitor_D_1R,Bakeries_0_5R,Bakeries_1R,Low_grocery_0_5R,Low_grocery_1R,Mid_grocery_0_5R,Mid_grocery_1R,Malls_300K_0_5R,Malls_300K_1R,Universities_0_5R,Universities_1R,Universities_3R,Universities_5T,Universities_8T
107,922186.233,1995,25449.27,3384.44,3283.24,57963,14823,3224,732,20125,6108,10126,2460,17834,4203,7530,1531,2799,4956,0,0,0,0,0,0,8.047963408,1.249995,0,7.888243378,0,39,8,3903,1022,10243,2759,601,150,3759,750,1179,433,19452,4777,4184,1034,4447,1203,13212,3196,1812023141,484590250,584083.3729,27.14961654,1544622.74,64.9825109,7054,2099,7725,2386,5799,1608,3769,950,6580,1600,73429,68377,52480,48071,9093,2980,10251,2790,4942,1314,3788,933,1746,394,672,139,434,94,145429,153601,187814.7559,198368.5119,29783,30638,6689,1529,5479,1557,27953,7717,10.54,29134,6606,0.232639499,0.232639499,0.261071041,87,250,337,947,257,3131,781,9089,3714,22442,8120,3954,958,13681,2786,1,0,0,1,1,0,1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0
108,1094975.165,1995, ,4070.92,4094.54,47895,15639,1285,429,27943,9221,8774,2736,8818,2849,1429,530,4242,6226,0.183116561,1.249995,1.249995,1.249995,3.749985,1.229289527,6.232098346,0,1.249995,17.53997603,4.318765354,32,17,2338,775,16050,4947,892,316,1731,454,1418,450,14799,4800,2445,846,8869,2582,7318,2655,1974671747,647652214,356066.8599,26.73112165,960802.9034,59.79169187,3270,898,5996,1926,6639,2053,3957,1456,9336,3129,104661,103935,69316,72830,11608,3694,8724,2870,4450,1470,3246,1022,807,278,282,98,83,29,287344,273468,371091.345,353171.1396,49530,49018,2153,768,3035,1220,31781,10105,6.32,27368,9150,0.235127377,0.235127377,0.351818742,227,372,599,10199,3181,26845,8302,4520,1568,8335,3002,3024,1095,6849,2551,1,0,0,1,1,1,0,13,10,4,1,0,1,1,1,1,1,1,1,3,3,0,0,1,1,2,3,0,0,0,0,0
109,917240.2698,1995,4693.92,3152.6,3061.86,21333,6997,1791,585,8366,2809,3261,987,5913,1822,2506,971,2395,2113,0.279005801,0,0,0,0.494340987,0.649294142,4.113116066,1.249995,1.157409092,1.831441304,0.279005801,16,5,1025,337,2961,954,113,50,1525,349,198,84,8284,2412,2228,673,940,295,4342,1501,563067566,200136033,198736.9901,41.65124094,507251.4179,100.0004609,2474,857,2546,978,2259,895,1422,563,1748,519,66931,64210,52216,51840,2601,1109,3264,1274,1784,602,1504,476,772,214,306,88,218,51,142426,147230,183936.5218,190140.6632,24529,26839,3692,1345,2366,747,8006,2741,9.97,11603,3639,0.002563376,0.002563376,1.697228792,79,165,244,53,25,199,68,1222,361,3719,1016,1967,638,7389,2087,2,0,0,1,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
110,1293167.957,1995,5426.19,2538.63,2234.7,52618,16259,13049,8893,23228,7266,5878,723,10235,1173,3756,385,1416,818,1.249995,0.278407728,0,0,0.213078648,0.013568478,4.225842988,0,0,0.188203389,1.528402728,32,1,1825,93,2692,518,207,64,3551,536,1876,1070,28725,12688,14082,10028,929,195,6481,717,1029218835,234124486,197741.7434,21.79793324,744879.0795,79.02736232,12362,4253,6288,1021,2981,482,1149,143,1073,118,35535,23844,23845,13858,7066,2197,6745,1866,3803,856,3028,617,1692,252,824,129,694,101,65602,56970,84721.91665,73574.09212,13263,11066,7746,1196,8020,2060,12924,4288,10.14,17454,2482,0.023527476,0.023527476,0.04313456,142,352,494,502,360,1389,1027,6136,855,16028,2316,8085,1604,29039,5499,1,0,0,1,1,1,0,0,3,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1
111,217835.1555,1995,14933.38,2752.93,2770.98,105397,20633,9444,1738,44910,9712,18309,3554,26961,4832,8315,1310,2956,3129,0,0,0,0,0,0,7.362661523,0,1.140484205,9.265599484,0,48,9,2654,431,5417,968,310,54,7615,1492,693,66,40058,7777,7765,1187,1772,263,13355,2267,2095389034,406409552,373707.5897,18.17154468,1679454.156,80.60566377,17372,3237,13754,2917,7022,1392,3067,588,3477,557,46646,45424,32536,32994,9835,1722,9670,1817,7420,1497,6873,1377,5128,1079,2965,627,2801,573,91594,89969,118289.3697,116190.7582,14267,13328,30179,6550,12227,2298,20547,3707,13.26,48396,10094,0.020477394,0.020477394,0.020477394,208,651,859,1256,310,3662,884,8062,650,20458,1598,31949,7109,117669,26225,2,1,0,0,1,0,1,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
112,625671.4221,1995,26004.44,3596.24,3624.79,50285,6211,2904,408,13959,1693,11373,1256,17400,2446,5197,486,2210,2539,0,0,0,0,0.92687645,0,2.915407989,0,1.40704852,1.055276899,1.249995,22,1,4196,512,16650,2149,1631,192,4083,576,1072,101,19812,2293,3272,414,7194,807,7494,865,1700936284,209662457,594751.6846,51.10117821,1305176.066,112.406727,2402,274,3878,503,4276,513,4068,503,11081,1368,113082,122827,88843,89014,5976,690,8219,1087,4512,600,4637,534,1658,175,502,57,198,18,266304,270995,316419.911,321993.7131,43040,48356,3377,397,4405,563,28853,3417,11.23,32705,4009,0.026232495,0.026232495,4.757144687,153,253,406,1931,147,6387,488,1799,133,4661,350,1224,101,4798,392,1,0,1,0,1,1,0,1,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
113,467512.0044,1995, ,3509.7,3439.47,130606,17213,7519,862,54713,8478,22458,2821,36855,4316,11137,1020,5902,5577,0,0,0,0,0,0,2.678071334,0,0,6.168923545,0,38,9,7071,1241,29788,3934,1890,205,6099,527,3654,653,41096,5344,10808,1683,13149,1809,25518,3608,4181929297,578144511,562587.3904,24.52600718,1757797.479,71.30575346,14587,2216,17681,2810,12745,1958,7164,955,17964,2160,86090,74711,54854,50265,23850,3964,20457,2953,10842,1525,8215,1012,3893,395,1705,148,1179,100,201320,172688,259995.3699,223018.4803,35375,34412,13018,1352,17553,2690,61814,8687,8.68,64575,7542,1.565291327,1.565291327,3.36746759,358,764,1122,10532,1172,29964,2933,18354,3433,42634,7075,15673,2335,47765,6124,1,1,0,0,1,1,0,4,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,854129.2236,1995,10403.47,2265.91,2159.55,38590,8158,2082,455,14683,2802,6198,1155,11199,2207,5052,1676,2201,2309,1.249995,0,0,0,0,0,2.49999,0,1.249995,8.531644603,1.249995,12,7,3483,827,7355,1387,249,52,2434,565,565,193,11169,2481,2723,491,2317,404,10548,2138,1067373511,229463673,263357.6083,38.03230063,423325.7415,63.33498049,5451,1395,5625,1089,4110,885,2553,496,3094,677,61947,59924,46304,44661,6108,1516,7432,1570,3309,652,2563,496,935,197,302,64,186,45,284965,276714,213484.2338,207302.9189,26201,25973,4204,762,5762,972,14215,3228,9.02,19844,4100,0.146871007,0.146871007,86.60933021,158,438,596,231,71,670,197,89,19,318,70,1419,280,5390,1081,1,0,0,1,1,1,0,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
115,1151935.265,1995,5827.36,4194.72,3867.72,49874,3313,4074,273,15702,1119,10328,666,16871,1026,3804,295,2785,1117,0,0,0.723003232,1.244492068,2.287284325,5.339760104,12.89827264,0,2.19914606,26.01818755,1.244492068,17,25,3703,206,8609,521,384,27,5333,284,1076,129,21850,1460,4581,340,3721,207,12163,857,1685747944,108374334,291790.0679,38.48604775,529678.1415,77.36369908,2765,291,5305,441,5159,333,3891,241,6790,382,84859,75010,68117,57585,4811,456,6882,469,4601,308,3934,239,2136,133,928,52,620,31,136323,126943,176054.7825,163940.951,29393,28222,6957,463,4558,342,22961,1509,10.07,27802,1698,0.091765799,0.091765799,4.996832642,88,228,316,372,27,1217,81,13042,870,37451,2262,3704,245,14768,935,1,0,0,1,2,1,0,24,1,9,0,0,0,0,0,0,1,1,1,1,3,0,0,2,2,2,2,0,0,0,0,0
116,561600.2997,1995,24535.28,2257.22,2281.88,107864,24692,10257,1297,47559,12281,16134,3568,26823,6118,9621,1921,5669,7759,0.715934916,0,0.826973107,0,1.580238943,0,7.009588479,0,0.327065414,0.820698411,0.715934916,23,1,4820,1134,17002,5061,1585,611,7388,1516,4294,1611,40926,9536,12714,3216,5772,1978,21430,4986,2531061474,637623163,533693.175,30.53406544,1026462.449,58.43817253,19856,5007,17226,4232,9499,2235,4806,1159,5799,1670,51383,52106,36343,36643,22395,6322,16384,4138,7553,1715,5373,1142,2911,559,1337,246,1234,180,110458,132612,154651.224,185668.8345,21487,24724,15355,3056,14812,3274,40800,10902,11.53,40622,9286,0.297351621,0.297351621,1.479949544,300,526,826,1938,663,5528,1847,8953,1469,22118,3051,6679,1136,26977,4016,1,1,0,0,1,1,0,0,7,3,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,4,0,2
117,802916.337,1995,24862.53,2562.86,2232.39,20333,2259,1098,102,8345,992,3635,379,6022,630,1488,181,810,863,0,0,0,0.141566123,0,0,10.84912369,0,0,0.842190353,0.141566123,12,2,1442,167,5717,641,394,38,1251,113,1044,55,7275,700,1869,226,2504,159,3784,449,644903154,73536861,150133.7984,29.87605074,329735.1875,65.25172105,1744,298,2644,500,2202,329,1479,129,3319,268,83464,62922,64033,48018,4009,704,3524,435,1729,198,1364,127,527,40,165,12,68,8,206512,167535,303595.2365,246294.7816,36034,33809,1599,278,1786,169,10570,1076,8.24,11084,923,0.017230654,0.017230654,0.15417339,57,90,147,627,86,1779,200,2357,429,5306,845,448,60,1317,144,1,0,1,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,778143.5178,1995,8764.14,2520.53,2613.08,9812,759,520,35,2479,178,1346,100,3496,275,2121,180,171,141,0,0,0,0,0,0,7.816815266,1.249995,0.944308969,12.77952689,0,9,12,714,51,1315,131,80,7,491,30,56,1,2411,148,522,29,669,52,1973,147,234300281,15675245,80238.12851,51.14767938,109929.8888,71.85452538,1425,72,1329,87,1006,65,536,33,848,68,59050,65206,46363,50959,1511,96,1974,129,793,47,548,34,208,14,71,5,39,2,140367,158312,183836.0962,207338.335,25225,23557,1310,96,784,47,2905,239,13.06,5473,442,0.033757067,0.033757067,12.74137296,49,132,181,62,6,179,20,875,45,2183,119,135,9,541,41,1,0,1,0,2,0,1,9,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
119,639617.358,1995, ,3458.27,2908.08,94658,8972,7438,690,41727,5075,17004,1519,23693,1586,6818,318,3356,2222,0,0,0,0,0,4.584793322,4.339490416,0,0,2.948328084,0.038656655,42,4,4762,352,10159,607,435,8,8523,668,894,98,40562,3944,9285,733,2553,85,19272,1586,2525590203,236170083,433506.5303,22.94602914,1331702.02,65.75393225,9350,1664,12129,1783,8983,900,5955,306,7149,328,64125,44965,50765,36167,9053,1314,10571,1137,7915,901,7450,814,4755,462,2219,216,1603,140,124935,120827,161347.7128,156042.4228,20669,16321,19253,2084,12606,1599,32598,2185,10.84,51515,4469,0.037390843,0.037390843,0.037390843,196,493,689,3062,189,10743,509,6848,1398,18141,3412,22248,2786,80865,8688,1,0,1,0,1,1,0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,599725.4544,1995, ,2389.33,2497.75,66074,8003,12529,513,29801,3748,8284,1136,13646,2023,4840,806,2622,2838,1.249995,0,0,0,0,1.401830135,6.650829437,0,0.940963194,8.023146553,1.249995,20,10,5424,663,7610,1355,719,106,3695,469,2091,260,32995,3170,16924,1155,2376,351,10901,1603,1446932390,226368547,329823.2562,31.92467406,647683.2058,63.30325436,9757,1305,9557,1385,5914,925,3417,585,3057,537,50912,54264,40004,43438,10572,1602,10032,1600,4805,675,3619,502,1588,220,659,86,427,52,122364,153599,171320.7045,215052.5391,20236,24623,10336,1356,9997,964,27945,3645,9.74,25091,3737,0.84568816,0.84568816,1.478057701,153,379,532,1615,266,5505,960,1489,173,4468,455,2004,206,7695,712,1,0,0,0,1,1,0,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1
121,379917.1086,1995,14996.52,2313.28,2419.07,79332,24852,3908,1262,16047,4924,9124,2996,27576,9191,23669,6792,2860,5295,0,0,0,0,0,1.249995,3.968451246,0,1.249995,1.249995,0,31,1,5933,2032,11144,3695,520,184,4646,1474,985,330,18636,6050,4744,1711,4714,1571,20671,6195,2266910472,727797290,696825.1548,31.73123431,1400480.991,65.12520525,11644,3383,11818,3530,7816,2523,4599,1672,6686,2127,63300,63547,44477,47457,14606,4174,16818,5445,4502,1471,3420,1113,1800,591,865,283,553,158,152697,149654,150510.2522,147510.8305,28352,28256,6056,2017,6746,2339,25334,8394,10.23,42490,13443,2.806538797,2.806538797,14.52780762,143,352,495,411,129,1400,395,900,245,2199,653,3492,1029,12108,3595,2,1,0,0,1,0,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
122,980258.7438,1995,76218.45,4098.1,3754.39,32586,3883,2188,221,10130,1486,6627,689,11577,1168,2533,371,822,1346,0.843320899,0,0,0,0.694656491,5.838257147,4.013947563,0,0,4.010213216,0.843320899,34,8,1805,187,9384,1050,329,42,2797,270,404,53,11277,1184,2028,218,3241,281,6296,747,1181656643,126599293,375669.1342,38.71965384,913532.6695,85.22064842,2193,317,3301,455,2898,374,2324,296,6099,537,108424,98081,75167,64533,4374,688,5340,635,2973,285,2555,231,1041,89,354,32,177,20,231530,215685,299010.1729,278547.096,42308,39695,2900,387,3491,394,18192,2058,10.49,19638,1997,0.001002667,0.001002667,3.16185191,183,347,530,583,52,1929,162,662,109,1628,251,2618,394,9221,1283,1,0,0,1,1,1,0,0,7,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
123,680801.7291,1996,14363.58,2963.34,3201.75,44286,4688,2686,338,14838,1493,7125,839,14041,1460,6288,648,2356,1385,0.029002788,0,0,0,0,0.4629755,2.442733089,0,0.682199113,1.241015532,0.029002788,12,3,4315,414,6877,766,172,10,2663,281,338,23,14142,1696,3067,494,2044,210,11626,1058,1347654894,148810962,203046.8368,42.85509546,292496.1615,69.1721889,5087,473,5902,538,5443,606,2881,285,3865,528,65122,72367,52702,60146,6424,573,7958,843,3639,387,2989,365,1322,156,549,73,297,35,202340,207996,137671.9651,141520.3027,26110,28806,5760,594,5403,392,17986,2142,11.43,24069,2599,1.334285637,1.334285637,1.354871885,113,292,405,374,64,1172,197,242,24,612,48,815,86,3027,327,1,0,1,0,1,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,417741.3246,1996,26928.44,3470.74,3374.75,30943,5541,2328,365,13495,2272,5462,892,8093,1624,2192,497,1246,1780,1.028383988,0,0,0.831059248,2.007232933,7.005609145,11.45505601,0,0.83743907,26.00959255,2.969301698,27,32,1627,255,3541,610,155,13,2385,391,403,43,12665,1998,2677,519,1084,186,7595,1333,869315439,173648497,182211.8801,25.76950041,449732.0842,63.76902844,2987,749,4023,764,3634,666,1975,397,2359,482,63470,61874,53417,50653,3540,895,4018,896,2594,509,2307,381,1376,215,640,94,501,68,118856,126158,153496.9685,162927.1602,21774,25908,5393,774,4180,861,12022,2127,8.59,15806,2678,0.323820697,0.323820697,0.323820697,123,335,458,391,113,1214,334,4598,868,13370,2092,4839,825,17788,2434,1,1,0,0,1,0,1,19,4,18,1,1,1,0,0,0,0,0,1,2,2,0,0,1,1,1,1,0,0,0,0,0
125,856926.1428,1996,38761.03,3045.22,2549.64,56835,6585,3531,388,18081,1780,9808,990,18710,2088,7600,1442,1932,2095,0,0,0,0,0,0,2.615266331,0,0.325986778,1.249995,0,26,1,4449,496,10092,949,1124,97,3617,285,1125,111,18922,1713,4814,507,4670,515,13654,1676,1741196037,189105562,430754.6623,42.61222355,893984.0444,82.80905457,4781,1002,6635,890,6000,658,4583,444,7187,623,82070,63399,63333,47033,7475,1230,9971,1143,4660,520,4159,422,1862,189,695,67,362,48,210758,187837,246821.8581,219978.7308,32219,27716,5087,621,5272,560,22575,2153,10.37,31767,3224,0.002542611,0.002542611,4.854705567,143,302,445,571,50,1790,140,905,106,2314,239,9571,1117,29292,3199,1,0,0,1,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
126,795724.8237,1996, ,3543.28,2974.71,16910,4309,1124,236,5365,1449,2998,701,5211,1106,2508,881,677,1025,1.249995,1.155923003,1.249995,0,1.249995,3.996635887,9.324482759,0,2.49999,13.26964818,2.405918003,18,17,826,239,2982,698,162,37,1091,196,126,13,5391,1096,1129,248,902,168,3293,718,515629182,130909379,124799.0044,36.9803702,311089.5451,91.61062107,1841,808,1869,614,1304,378,943,244,2436,469,94921,69733,57393,40737,2326,1011,2602,713,1346,335,1156,250,561,115,240,54,161,33,201933,179733,260787.0308,232116.7685,36202,32778,2407,716,1835,630,6961,1434,9.31,9366,1938,0.030776729,0.030776729,11.60700633,70,209,279,158,32,493,76,453,110,1340,295,1272,364,4826,1202,1,0,1,0,2,1,0,9,2,4,0,1,1,1,1,1,1,0,0,1,1,0,0,2,2,1,1,0,0,0,0,0
127,1627896.199,1996,30950.15,3480.73,3567.01,8607,2680,535,169,2585,881,1443,455,2986,855,1188,366,611,596,0,0,0,0,0,0,6.154978684,0,0,2.667231124,0,14,3,438,143,1146,374,75,26,634,166,98,34,3097,938,352,102,367,140,2410,764,253502501,79459393,95933.84371,47.00339434,230253.0233,109.8568223,908,259,986,284,878,257,519,177,869,293,70137,72628,55194,58479,1138,350,1457,436,655,205,500,153,242,74,101,30,67,21,151762,153482,195993.5294,198214.829,26646,27602,1089,328,934,335,3608,1104,8.96,4559,1383,0.003222244,0.003222244,26.26506696,53,88,141,60,24,176,73,442,121,1198,340,712,216,2700,864,1,0,0,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,697830.3546,1996,14698.53,3424.13,3596.56,100426,23685,8946,1833,33912,7120,17366,4171,30729,8108,11815,2916,3691,6695,0,0,0.254577172,0,1.504572172,1.249995,3.95459337,0,1.135985486,11.04682215,0.238634499,27,10,7311,1934,23226,6595,1074,304,6620,1769,2874,795,38828,9145,14958,3183,9166,2561,20540,4776,2831365228,714464216,718320.9272,46.23014845,1521733.852,95.62349527,6897,1393,7477,1472,6904,1631,6764,1687,17001,4618,106388,115710,79444,88080,9835,2130,14106,3496,7931,2048,7528,1929,3384,804,1320,263,938,131,575765,594883,273417.2238,282495.9113,38266,42540,8821,2012,10751,1979,49350,12357,13.68,52706,13489,0.024968156,0.024968156,6.612736811,282,642,924,8480,2037,25730,6127,1089,215,2765,593,9160,1647,33939,5661,1,0,1,0,1,0,1,9,6,3,1,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,1,0,0,2,0,1
129,928523.7552,1996, ,2975.72,2720.3,45307,4689,2370,209,14749,2100,6896,601,15358,1334,6572,513,1763,1337,0.313556713,0,0.555220287,0,0.555220287,2.056770892,1.963349604,0,2.49999,1.714140275,0.313556713,17,3,3786,318,9110,961,469,19,2610,231,1399,282,15345,1583,4027,499,3686,386,9357,1007,1354348883,133078829,321081.4761,34.45794932,590094.3832,66.56741549,5921,860,6293,767,4767,460,3073,258,5198,426,71267,54890,51787,40330,8350,1162,8675,882,3799,399,2781,213,1099,71,412,38,134,7,149633,142384,198154.0905,188554.4768,31411,26213,5383,534,4322,431,18385,1968,13.12,23615,1847,0.022566643,0.022566643,0.613535175,165,295,460,459,94,1195,230,3148,539,6962,1211,829,118,2670,321,1,0,0,1,1,1,0,1,2,5,1,0,1,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0
130,313962.6339,1996,21396.76,2205.97,1820.63,33447,6564,2189,400,15163,3108,5440,1038,8337,1633,2976,501,1049,646,0,0,0,0,0,0,9.530202091,0,0.336776232,0.278586919,0,33,1,2227,401,3831,435,128,12,2415,430,234,13,10633,1921,2047,239,943,105,6704,1011,686507619,119660765,172426.9077,22.29752477,382980.7983,52.3406791,5698,1540,4869,966,2894,468,1450,212,1782,180,50518,38500,36380,28158,4651,980,5047,924,2910,556,2112,424,1130,264,488,122,355,98,149252,85468,195472.6184,111935.8786,19160,14579,5728,1237,3934,985,9356,1434,10.69,15137,2690,0.001638768,0.001638768,0.193254093,131,383,514,301,27,889,71,5144,1436,14152,3839,1940,545,8207,2170,1,1,0,0,1,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131,875999.6337,1996,5766.53,2048.9,1991.5,40497,10147,4460,1107,17925,4840,6820,1768,9812,2209,2753,542,567,2131,0,0,0,0,0,0,3.013472689,0,0,0,0,16,0,2454,538,2183,614,93,29,3946,989,222,86,18832,5150,4874,1434,585,133,7411,2065,841010518,210705366,180292.0918,23.59268307,554276.6095,73.49202216,7170,2010,5362,1235,2997,655,1575,481,1031,240,42934,41322,32427,30417,3286,851,4128,1041,3259,821,3200,842,2250,567,1140,281,873,218,98039,78000,96635.00016,76882.97527,13279,12643,6729,1773,6702,1685,7829,2072,10.22,17945,4447,1.703723038,1.703723038,1.778156886,55,133,188,265,80,816,265,755,219,2330,696,13168,3071,47038,11479,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,741290.9007,1996,13923.14,2610.7,2200.13,54287,5801,4421,521,22033,2305,10481,1058,14309,1469,4288,600,967,1211,0.030697244,0,0,0,0,0.401446358,6.143792842,0,0,3.40443761,0.030697244,28,10,3743,280,6411,323,317,37,4978,454,690,90,21507,1992,3408,316,2456,119,12788,1185,1471594737,124191605,382821.4231,32.59137971,951933.4155,78.83544228,4610,729,5623,711,5321,481,3804,241,5409,295,73399,55617,59467,43350,4625,518,7315,616,4168,411,4158,363,2390,279,1176,136,933,132,165745,114970,163371.394,113323.5342,23681,17385,8202,943,7347,984,23159,1953,7.69,28711,2443,0.472755099,0.472755099,0.508714432,142,267,409,920,42,3028,114,2198,187,6596,563,8440,1203,34065,4986,1,0,1,0,1,1,0,1,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,923244.3126,1996,12712.7,2758.68,2300.02,12826,2065,1236,496,4362,645,2012,250,3771,529,1718,229,52,91,0,0,0,0,1.019739194,2.232532889,8.393950943,0.939460375,2.470397785,6.469879508,0,11,6,622,69,999,56,83,9,814,154,20,6,4147,888,938,374,383,9,2636,329,309066443,33428146,99080.31654,41.10278131,299147.0672,128.7396245,2644,518,1833,243,1073,82,586,33,509,27,45634,29652,32674,17884,2027,328,2072,254,1000,128,833,100,429,53,178,23,107,15,75786,47426,97874.07663,61248.46222,18033,12408,2012,298,2115,350,3835,345,12.89,6517,726,0.032157414,0.032157414,44.72346724,46,138,184,35,4,112,14,302,88,805,207,1488,252,5043,882,1,0,0,1,2,1,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,1,1,1,1
134,1398987.245,1996,4883.34,2808.09,2691.63,48594,3991,3029,213,17750,1527,6658,474,14460,1136,7653,724,3669,1554,0,0,0,0,0,1.398175643,6.888771505,0,0.995260038,4.946244795,0,11,4,5825,482,9829,820,480,49,2682,185,592,53,13365,1019,3549,317,3063,236,9434,767,1520085337,129690419,285444.046,40.29370256,551316.3915,74.15488387,5335,449,6506,664,4871,474,4600,391,6143,457,76378,70478,59356,55690,9845,987,9769,886,3626,286,2703,176,1074,75,304,17,134,10,188051,179569,240965.0788,230096.4006,34658,35310,6389,539,6052,512,21653,1726,11.99,24982,1910,0.056032577,0.056032577,0.193884589,127,328,455,170,23,497,58,312,34,1001,78,403,43,1351,103,1,0,0,1,1,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
135,798067.5588,1996, ,2638.21,2462.87,47920,3614,3331,199,16613,1412,9749,740,15390,997,3692,324,1401,1424,1.249995,0,0,0.457586727,1.249995,0,1.734381318,0,0,13.17805355,1.707581727,36,11,3079,236,10863,865,430,33,3598,265,614,27,18518,1405,4418,246,3088,217,10617,814,1162159060,100786262,421831.3706,45.65802584,947674.36,99.54736306,3001,336,4546,378,4600,365,3853,342,6815,602,87391,86988,70607,69829,4624,580,6983,577,4375,343,4045,319,1784,133,591,40,410,31,178225,192245,206437.8255,222677.1764,31329,36558,5601,381,5357,355,23487,1830,10.97,27023,1946,0.014022726,0.014022726,0.241465068,136,359,495,652,60,2283,188,2490,219,7275,534,1886,187,7761,680,1,0,1,0,1,0,1,11,9,3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
